16.504800	2	1
32.506600	2	1
47.491800	2	1
61.510000	2	1
75.495000	2	1
90.513400	2	1
106.498600	2	1
120.500200	2	1
136.502200	2	1
151.503900	2	1
166.505700	2	1
181.490800	2	1
194.508900	2	1
208.510600	2	1
223.512300	2	1
239.514200	2	1
253.499200	2	1
266.500700	2	1
281.502400	2	1
296.520900	2	1
310.505900	2	1
324.507600	2	1
340.509400	2	1
356.494300	2	1
372.496500	2	1
388.498300	2	1
