16.295800	2	1
32.297700	2	1
47.299500	2	1
61.301000	2	1
75.286000	2	1
90.287800	2	1
106.289600	2	1
120.308100	2	1
136.309900	2	1
151.294900	2	1
166.296600	2	1
181.298400	2	1
194.299900	2	1
208.301600	2	1
223.303300	2	1
239.305200	2	1
253.290200	2	1
266.291600	2	1
281.293400	2	1
296.295100	2	1
310.296800	2	1
324.298400	2	1
340.300400	2	1
356.302200	2	1
372.304200	2	1
388.306000	2	1
